 ADC1	 ADC2	 ADC3	 ADC4	 F1	 F2	 F3	 F4	 KE1	 KE2	 KE3	 KE4	 W1	 W2	 W3	 W4	N: Peptides	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
27.0996	24.8328	25.7025	27.9125	23.7826	23.2657	21.202	23.6607	26.3985	26.6099	26.6099	24.5563	27.2701	27.7091	27.4769	23.3144	4	tr|A0R467|A0R467_MYCS2	tr|A0R467|A0R467_MYCS2	tr|A0R467|A0R467_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5722 PE=4 SV=1
23.4711	24.3554	23.3928	23.4967	23.1696	22.9986	23.158	23.3831	23.2092	22.34	23.2395	24.484	23.6009	23.4047	23.4261	24.3251	3	tr|A0R469|A0R469_MYCS2	tr|A0R469|A0R469_MYCS2	tr|A0R469|A0R469_MYCS2 Bacterial regulatory protein, MarR family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5724 PE=4 SV=1
29.0172	29.4292	29.1086	29.4069	28.6722	28.6867	28.95	29.3501	29.408	29.4643	29.0595	25.3574	29.4	29.2734	29.3804	28.9734	23	tr|A0R470|A0R470_MYCS2	tr|A0R470|A0R470_MYCS2	tr|A0R470|A0R470_MYCS2 PLP-dependent aminotransferases OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5725 PE=4 SV=1
28.8543	29.2648	29.0234	28.8921	29.1308	28.7788	28.943	29.2624	28.6321	28.5909	28.4885	27.6052	28.825	28.8608	28.7398	29.5428	27	tr|A0R471|A0R471_MYCS2	tr|A0R471|A0R471_MYCS2	tr|A0R471|A0R471_MYCS2 HpcH_HpaI domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5726 PE=3 SV=1
30.622	30.6182	30.6332	30.286	29.9705	29.4495	29.5691	30.2342	30.3335	30.4133	30.2673	29.4072	30.2623	30.2227	30.3222	31.2829	27	tr|A0R472|A0R472_MYCS2	tr|A0R472|A0R472_MYCS2	tr|A0R472|A0R472_MYCS2 Probable allantoicase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=alc PE=3 SV=1
30.1865	30.2336	30.1694	29.8503	29.1917	27.7316	28.0491	29.0019	30.1547	29.3501	29.3184	23.891	29.8044	29.7804	29.7348	26.6315	18	tr|A0R473|A0R473_MYCS2	tr|A0R473|A0R473_MYCS2	tr|A0R473|A0R473_MYCS2 Polysaccharide deacetylase family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5728 PE=4 SV=1
23.7597	25.0974	24.6208	24.4854	24.8133	24.8158	25.0818	26.0146	25.0689	25.3794	25.4751	28.7853	23.8306	24.3214	23.3938	23.2296	8	tr|A0R474|A0R474_MYCS2	tr|A0R474|A0R474_MYCS2	tr|A0R474|A0R474_MYCS2 Hydantoin racemase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5729 PE=4 SV=1
21.8011	23.8324	22.5794	23.1129	22.2974	23.4874	22.671	22.7686	23.5851	22.2397	23.7053	24.5281	23.1125	22.9281	21.9584	23.2705	4	tr|A0R475|A0R475_MYCS2	tr|A0R475|A0R475_MYCS2	tr|A0R475|A0R475_MYCS2 Permease for cytosine/purines, uracil, thiamine, allantoin transporter OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5730 PE=4 SV=1
25.1393	25.4244	25.8635	23.9052	25.6882	24.0496	24.5855	23.9222	24.5393	24.7954	24.8627	23.7433	24.0724	24.1265	24.1387	22.4192	4	tr|A0R476|A0R476_MYCS2	tr|A0R476|A0R476_MYCS2	tr|A0R476|A0R476_MYCS2 Transcriptional regulator, GntR family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5731 PE=4 SV=1
28.8348	29.0786	28.921	28.5293	28.4028	28.7993	28.8028	29.2729	28.4376	28.2619	28.0455	27.6597	28.318	28.2964	28.3035	29.617	19	tr|A0R477|A0R477_MYCS2	tr|A0R477|A0R477_MYCS2	tr|A0R477|A0R477_MYCS2 Monooxygenase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5732 PE=4 SV=1
26.5114	25.7821	25.8754	26.8018	26.3062	26.2305	26.2579	26.4958	25.6091	25.316	25.5255	24.5315	26.8142	26.1798	26.4154	27.2699	8	tr|A0R478|A0R478_MYCS2	tr|A0R478|A0R478_MYCS2	tr|A0R478|A0R478_MYCS2 Universal stress protein family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5733 PE=4 SV=1
28.9866	29.1177	28.9714	29.1171	29.2439	29.2506	29.4394	29.3584	28.3295	28.5774	28.5068	30.1836	29.3159	29.2724	29.1982	29.6225	19	tr|A0R479|A0R479_MYCS2	tr|A0R479|A0R479_MYCS2	tr|A0R479|A0R479_MYCS2 Alpha-methylacyl-CoA racemase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5734 PE=3 SV=1
27.7195	28.1897	27.8304	27.6577	27.6773	27.2876	27.1385	25.3448	27.7005	27.2183	27.1301	24.6807	28.2196	27.8557	28.5441	23.2373	7	tr|A0R481|A0R481_MYCS2	tr|A0R481|A0R481_MYCS2	tr|A0R481|A0R481_MYCS2 Cyclase/dehydrase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5736 PE=4 SV=1
25.6437	25.5301	25.5332	25.6481	24.5664	24.173	24.1325	24.6736	25.5237	25.7344	25.2764	23.9911	25.641	25.595	25.5045	25.7429	4	tr|A0R482|A0R482_MYCS2	tr|A0R482|A0R482_MYCS2	tr|A0R482|A0R482_MYCS2 UBP-type domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5738 PE=4 SV=1
22.8092	21.4351	22.743	23.0938	22.2108	25.1662	21.5239	23.3016	23.2853	23.4988	23.4014	22.8796	23.3182	23.8429	22.4112	23.4334	4	tr|A0R484|A0R484_MYCS2	tr|A0R484|A0R484_MYCS2	tr|A0R484|A0R484_MYCS2 Putative long-chain fatty-acid--CoA ligase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5739 PE=4 SV=1
23.1045	23.5066	22.5254	22.543	24.0012	24.1488	24.3155	22.7028	22.9153	24.6175	23.1537	24.0949	23.455	22.9914	22.2073	20.5472	2	tr|A0R495|A0R495_MYCS2	tr|A0R495|A0R495_MYCS2	tr|A0R495|A0R495_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5750 PE=4 SV=1
23.6367	24.5094	22.2868	25.1007	23.191	22.3524	22.7515	23.2054	22.813	23.6428	23.6564	23.8445	24.4735	23.314	22.1628	24.1386	2	tr|A0R498|A0R498_MYCS2	tr|A0R498|A0R498_MYCS2	tr|A0R498|A0R498_MYCS2 SMI1_KNR4 domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5752 PE=4 SV=1
22.7746	23.1327	24.3657	23.0268	22.3565	23.3417	22.2762	23.0947	21.7033	23.8351	24.2988	24.6968	24.0288	21.7536	21.289	24.1037	2	tr|A0R4A6|A0R4A6_MYCS2	tr|A0R4A6|A0R4A6_MYCS2	tr|A0R4A6|A0R4A6_MYCS2 Group 1 truncated hemoglobin OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5765 PE=3 SV=1
27.4447	27.4725	27.3873	23.1949	26.8799	26.414	25.844	27.0683	27.6187	27.0557	27.4112	28.6847	26.6181	21.5638	26.5392	27.0805	5	tr|A0R4A7|A0R4A7_MYCS2	tr|A0R4A7|A0R4A7_MYCS2	tr|A0R4A7|A0R4A7_MYCS2 DUF732 domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5766 PE=4 SV=1
25.6055	25.677	25.2484	25.7145	25.8113	25.719	25.8313	26.1435	24.898	25.386	25.8752	24.1492	25.4283	25.9661	25.556	26.3937	5	tr|A0R4A9|A0R4A9_MYCS2	tr|A0R4A9|A0R4A9_MYCS2	tr|A0R4A9|A0R4A9_MYCS2 HTH tetR-type domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5768 PE=4 SV=1
22.7692	23.0738	21.4208	22.4871	23.8154	22.6536	23.6702	22.9787	22.3581	22.8831	23.9705	25.7247	22.7865	23.4284	23.5874	24.0736	1	tr|A0R4B0|A0R4B0_MYCS2	tr|A0R4B0|A0R4B0_MYCS2	tr|A0R4B0|A0R4B0_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5769 PE=4 SV=1
32.5669	31.8688	32.732	32.2609	31.0778	29.7184	29.6519	30.8347	31.7889	31.8039	32.0767	33.4806	32.0981	32.3001	32.3631	33.6971	7	tr|A0R4B1|A0R4B1_MYCS2	tr|A0R4B1|A0R4B1_MYCS2	tr|A0R4B1|A0R4B1_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5770 PE=4 SV=1
31.1444	30.6058	31.1017	31.2272	30.33	28.9273	28.916	29.71	31.2407	31.1195	31.0629	33.5728	31.147	31.5911	31.7656	33.2285	3	tr|A0R4B2|A0R4B2_MYCS2	tr|A0R4B2|A0R4B2_MYCS2	tr|A0R4B2|A0R4B2_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5771 PE=4 SV=1
27.4668	28.0841	27.6869	27.1859	28.9642	29.8446	29.5053	28.3187	27.9867	28.1603	27.8146	24.8642	27.3349	27.3419	27.4703	27.4521	26	tr|A0R4B3|A0R4B3_MYCS2	tr|A0R4B3|A0R4B3_MYCS2	tr|A0R4B3|A0R4B3_MYCS2 Fatty acid desaturase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5773 PE=4 SV=1
22.1305	24.1032	22.4501	23.717	24.1906	23.2242	23.5423	23.2209	23.6207	23.4266	22.3041	25.2725	23.4504	22.422	23.2094	23.6503	2	tr|A0R4B5|A0R4B5_MYCS2	tr|A0R4B5|A0R4B5_MYCS2	tr|A0R4B5|A0R4B5_MYCS2 tRNA-dihydrouridine synthase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5774 PE=3 SV=1
26.4148	26.4105	26.7479	26.0105	26.2687	25.6763	26.212	26.3456	24.8691	24.1978	23.4895	24.1889	25.9339	25.7203	25.752	26.7904	13	tr|A0R4B6|A0R4B6_MYCS2	tr|A0R4B6|A0R4B6_MYCS2	tr|A0R4B6|A0R4B6_MYCS2 LytR/CpsA/Psr family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5775 PE=4 SV=1
28.7829	28.7061	28.6852	29.1352	28.9703	29.5327	29.4975	29.5497	28.7806	28.8965	28.9558	27.622	29.2312	29.0572	28.9698	28.4592	15	tr|A0R4B7|A0R4B7_MYCS2	tr|A0R4B7|A0R4B7_MYCS2	tr|A0R4B7|A0R4B7_MYCS2 Phosphate-specific transport system accessory protein PhoU OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=phoU PE=3 SV=1
22.3577	23.457	22.1042	23.2885	23.1709	22.5699	23.5506	22.6245	23.2384	22.9248	24.1714	24.5312	21.6979	22.82	22.2458	22.8954	1	tr|A0R4C1|A0R4C1_MYCS2	tr|A0R4C1|A0R4C1_MYCS2	tr|A0R4C1|A0R4C1_MYCS2 Phosphate transport system permease protein PstA OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pstA PE=3 SV=1
23.3998	22.8835	22.1572	22.3892	23.0164	22.3909	23.3116	24.2225	23.5589	22.3645	23.0358	23.3175	22.9529	23.6561	22.5864	22.6032	3	tr|A0R4C2|A0R4C2_MYCS2	tr|A0R4C2|A0R4C2_MYCS2	tr|A0R4C2|A0R4C2_MYCS2 Phosphate transport system permease protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pstC PE=3 SV=1
30.2268	30.3275	30.1045	30.294	29.9655	30.0376	29.8975	29.8641	30.5481	30.6058	30.5564	30.0115	30.5069	30.5092	30.4459	30.766	25	tr|A0R4C3|A0R4C3_MYCS2	tr|A0R4C3|A0R4C3_MYCS2	tr|A0R4C3|A0R4C3_MYCS2 Phosphate-binding protein PstS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=pstS PE=3 SV=1
29.7898	29.7207	29.8969	29.419	29.4957	29.1609	29.1827	29.6014	29.7486	29.7001	29.4952	29.3116	29.5672	29.4292	29.3249	29.8645	18	tr|A0R4C4|A0R4C4_MYCS2	tr|A0R4C4|A0R4C4_MYCS2	tr|A0R4C4|A0R4C4_MYCS2 Transcriptional regulatory protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5784 PE=4 SV=1
26.8445	26.857	26.9385	26.8305	26.5785	26.5167	26.2538	25.6286	26.5413	26.9775	26.4711	24.7632	26.8757	27.1341	27.0707	26.044	10	tr|A0R4C5|A0R4C5_MYCS2	tr|A0R4C5|A0R4C5_MYCS2	tr|A0R4C5|A0R4C5_MYCS2 Probable exported protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5785 PE=4 SV=1
24.0519	22.7453	22.7671	22.2187	24.2125	24.1544	23.8978	22.672	22.5448	23.5921	24.5985	24.6397	22.7416	22.4099	22.6976	23.3997	4	tr|A0R4C6|A0R4C6_MYCS2	tr|A0R4C6|A0R4C6_MYCS2	tr|A0R4C6|A0R4C6_MYCS2 Thiredoxin OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5786 PE=4 SV=1
21.8	22.7334	22.9583	22.6463	25.7214	26.0302	25.5553	25.1098	22.7496	23.5454	22.4122	24.0865	22.5146	24.3512	22.302	23.8756	4	tr|A0R4C8|A0R4C8_MYCS2	tr|A0R4C8|A0R4C8_MYCS2	tr|A0R4C8|A0R4C8_MYCS2 Integral membrane protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5788 PE=4 SV=1
27.4076	27.6846	27.4001	27.5401	27.505	27.4201	27.6419	27.521	27.4474	27.3741	27.6383	28.511	27.328	27.4142	27.4488	26.8896	16	tr|A0R4D5|A0R4D5_MYCS2	tr|A0R4D5|A0R4D5_MYCS2	tr|A0R4D5|A0R4D5_MYCS2 4-amino-4-deoxychorismate lyase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5795 PE=4 SV=1
29.0375	28.9725	29.0687	28.8743	28.5096	28.0905	28.5123	28.7993	28.8586	28.5409	28.4708	27.4563	29.1254	29.129	29.0568	29.3541	21	tr|A0R4D6|A0R4D6_MYCS2	tr|A0R4D6|A0R4D6_MYCS2	tr|A0R4D6|A0R4D6_MYCS2 Glycine cleavage T-protein (Aminomethyl transferase) OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5796 PE=3 SV=1
29.1958	29.6857	29.6698	28.6839	28.4628	27.8012	27.7491	28.9163	27.9976	28.7488	28.7749	27.86	29.3334	29.0549	29.3481	30.2523	8	tr|A0R4D7|A0R4D7_MYCS2	tr|A0R4D7|A0R4D7_MYCS2	tr|A0R4D7|A0R4D7_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5797 PE=4 SV=1
30.0222	29.9326	29.8828	29.9897	30.1	30.0409	29.991	30.0525	30.0397	30.5226	30.1029	28.7302	29.8431	30.0462	29.9252	28.7294	29	tr|A0R4D8|A0R4D8_MYCS2	tr|A0R4D8|A0R4D8_MYCS2	tr|A0R4D8|A0R4D8_MYCS2 Phosphoribosylformylglycinamidine cyclo-ligase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purM PE=3 SV=1
22.8423	23.5403	23.6716	24.1117	23.0716	23.5899	23.9678	23.1868	22.5166	23.9585	23.5933	24.9706	23.5538	21.5398	22.3124	24.2365	3	tr|A0R4D9|A0R4D9_MYCS2	tr|A0R4D9|A0R4D9_MYCS2	tr|A0R4D9|A0R4D9_MYCS2 Nucleoside-diphosphate-sugar epimerase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5799 PE=4 SV=1
27.0476	27.3926	26.9621	27.2974	23.5557	24.0799	22.4417	24.5119	27.6183	27.2301	27.3972	24.3574	27.2075	27.2469	27.353	27.2837	16	tr|A0R4E0|A0R4E0_MYCS2	tr|A0R4E0|A0R4E0_MYCS2	tr|A0R4E0|A0R4E0_MYCS2 Amidophosphoribosyltransferase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purF PE=3 SV=1
23.5046	23.7472	24.0026	23.4187	23.6138	23.8219	22.195	23.4798	22.7636	22.799	23.5616	24.4023	23.6894	23.5679	23.0125	23.5079	6	tr|A0R4E4|A0R4E4_MYCS2	tr|A0R4E4|A0R4E4_MYCS2	tr|A0R4E4|A0R4E4_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5804 PE=4 SV=1
26.5259	26.3157	26.3806	26.8057	25.7534	26.1903	25.6121	26.3148	24.4541	23.8427	23.3164	25.6076	26.4967	26.9447	26.938	28.0348	6	tr|A0R4F6|A0R4F6_MYCS2	tr|A0R4F6|A0R4F6_MYCS2	tr|A0R4F6|A0R4F6_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5816 PE=4 SV=1
26.7008	26.8684	26.5598	27.0116	25.8026	25.6644	25.5263	25.9675	26.7607	26.8787	26.9041	25.446	26.5769	26.7882	26.8108	25.7573	7	tr|A0R4F7|A0R4F7_MYCS2	tr|A0R4F7|A0R4F7_MYCS2	tr|A0R4F7|A0R4F7_MYCS2 SCP_3 domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5817 PE=1 SV=1
24.8387	25.2099	24.9218	24.2097	24.393	25.0749	24.3155	23.0565	23.8615	24.5231	23.3796	24.6368	24.6469	24.5477	22.2824	23.1779	3	tr|A0R4G2|A0R4G2_MYCS2	tr|A0R4G2|A0R4G2_MYCS2	tr|A0R4G2|A0R4G2_MYCS2 Caax amino protease family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5821 PE=4 SV=1
24.9044	25.1242	24.4994	24.7316	24.2092	23.7942	23.5522	23.7198	25.6295	25.6962	25.3538	24.4954	24.553	24.9977	24.586	25.1488	6	tr|A0R4G3|A0R4G3_MYCS2	tr|A0R4G3|A0R4G3_MYCS2	tr|A0R4G3|A0R4G3_MYCS2 Conserved membrane-spanning protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5823 PE=4 SV=1
31.1536	31.184	31.1951	31.1067	31.2177	31.4456	31.3737	31.448	31.6999	31.7733	31.7409	30.8067	31.1985	31.0777	31.087	31.3471	55	tr|A0R4G4|A0R4G4_MYCS2	tr|A0R4G4|A0R4G4_MYCS2	tr|A0R4G4|A0R4G4_MYCS2 Phosphoribosylformylglycinamidine synthase subunit PurL OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purL PE=3 SV=1
28.7926	28.6954	28.5787	28.5525	26.8023	26.7907	27.3348	27.851	27.9111	27.6393	28.492	26.2981	28.3165	27.2961	27.932	29.6784	7	tr|A0R4G7|A0R4G7_MYCS2	tr|A0R4G7|A0R4G7_MYCS2	tr|A0R4G7|A0R4G7_MYCS2 Glyoxalase family protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5827 PE=4 SV=1
30.31	30.4478	30.3415	30.3176	29.8677	29.5582	29.6044	29.3579	30.3945	30.4404	30.1795	26.1336	30.2799	30.2844	30.3384	30.8107	31	tr|A0R4G8|A0R4G8_MYCS2	tr|A0R4G8|A0R4G8_MYCS2	tr|A0R4G8|A0R4G8_MYCS2 Probable M18 family aminopeptidase 2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=apeB PE=3 SV=1
26.4536	26.1274	26.521	26.6914	26.0326	26.0303	26.6033	26.7114	27.0333	27.1474	27.1119	24.2533	26.2194	26.465	26.1968	25.7501	12	tr|A0R4G9|A0R4G9_MYCS2	tr|A0R4G9|A0R4G9_MYCS2	tr|A0R4G9|A0R4G9_MYCS2 Dyp-type peroxidase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5829 PE=4 SV=1
29.5337	29.8697	29.6793	28.8274	28.6128	28.202	28.5512	28.809	28.5996	28.8335	28.6526	25.9402	29.1637	28.7475	28.9183	28.0685	17	tr|A0R4H0|A0R4H0_MYCS2	tr|A0R4H0|A0R4H0_MYCS2	tr|A0R4H0|A0R4H0_MYCS2 29 kDa antigen Cfp29 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5830 PE=4 SV=1
28.9899	29.085	28.9192	28.8589	28.6416	28.8623	28.8901	29.271	29.2844	29.6671	29.4884	28.0274	29.0019	29.0292	28.9876	29.9242	16	tr|A0R4H1|A0R4H1_MYCS2	tr|A0R4H1|A0R4H1_MYCS2	tr|A0R4H1|A0R4H1_MYCS2 Phosphoribosylformylglycinamidine synthase subunit PurQ OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purQ PE=3 SV=1
29.7982	30.275	29.6926	29.9989	29.1819	28.5121	28.0451	29.2598	30.0234	30.147	30.0358	28.5122	29.6815	30.346	30.2808	28.5492	5	tr|A0R4H2|A0R4H2_MYCS2	tr|A0R4H2|A0R4H2_MYCS2	tr|A0R4H2|A0R4H2_MYCS2 Phosphoribosylformylglycinamidine synthase subunit PurS OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purS PE=3 SV=1
30.614	30.5025	30.6311	30.3569	29.3926	28.1053	28.6915	29.4596	30.577	30.2327	30.2667	31.1479	30.3782	30.2873	30.5883	32.4236	10	tr|A0R4H3|A0R4H3_MYCS2	tr|A0R4H3|A0R4H3_MYCS2	tr|A0R4H3|A0R4H3_MYCS2 Metallo-beta-lactamase superfamily protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5834 PE=4 SV=1
29.5465	29.7562	29.6229	29.6899	29.6708	28.9625	29.1393	29.6365	29.6493	29.5565	29.3925	27.6921	29.93	29.8988	29.7914	29.1379	13	tr|A0R4H6|A0R4H6_MYCS2	tr|A0R4H6|A0R4H6_MYCS2	tr|A0R4H6|A0R4H6_MYCS2 Glutathione peroxidase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5837 PE=3 SV=1
26.0075	25.8202	26.2248	25.7618	25.3649	25.228	25.2422	25.471	25.4791	25.2695	25.5905	24.7185	26.1838	25.8351	25.8883	25.3289	8	tr|A0R4H7|A0R4H7_MYCS2	tr|A0R4H7|A0R4H7_MYCS2	tr|A0R4H7|A0R4H7_MYCS2 TetR-family protein transcriptional regulator OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5838 PE=4 SV=1
29.3878	29.4471	29.3981	29.327	29.2474	29.079	29.3533	29.4624	29.553	29.4855	29.3704	29.5936	29.3217	29.3295	29.2832	28.6922	37	tr|A0R4H9|A0R4H9_MYCS2	tr|A0R4H9|A0R4H9_MYCS2	tr|A0R4H9|A0R4H9_MYCS2 Protease 2 OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5839 PE=4 SV=1
24.47	24.63	24.3071	22.0725	23.0631	22.8061	23.082	23.2405	23.721	23.1133	24.1231	24.0036	24.0292	24.1401	24.2022	24.1809	2	tr|A0R4I1|A0R4I1_MYCS2	tr|A0R4I1|A0R4I1_MYCS2	tr|A0R4I1|A0R4I1_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5842 PE=4 SV=1
24.8038	24.8251	22.447	23.6676	25.2669	25.9336	25.9415	22.8058	25.2622	25.0592	25.3413	23.8858	25.2508	25.3779	22.3874	24.0522	5	tr|A0R4I3|A0R4I3_MYCS2	tr|A0R4I3|A0R4I3_MYCS2	tr|A0R4I3|A0R4I3_MYCS2 Uncharacterized protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5843 PE=4 SV=1
29.2197	29.3678	29.3945	29.4168	29.6908	30.1057	30.0832	29.7523	29.1807	29.438	29.3911	24.9125	29.373	29.4722	29.563	28.0613	35	tr|A0R4I6|A0R4I6_MYCS2	tr|A0R4I6|A0R4I6_MYCS2	tr|A0R4I6|A0R4I6_MYCS2 Adenylosuccinate lyase OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=purB PE=1 SV=1
27.2232	27.3886	27.0576	27.2814	26.6967	26.9638	27.0597	27.3975	27.5587	27.8877	27.4371	24.828	27.064	26.9899	27.0109	26.997	15	tr|A0R4I7|A0R4I7_MYCS2	tr|A0R4I7|A0R4I7_MYCS2	tr|A0R4I7|A0R4I7_MYCS2 RelA_SpoT domain-containing protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5849 PE=4 SV=1
23.2689	24.4056	23.2859	23.2877	22.8996	22.825	22.6122	22.5819	23.5644	23.0329	23.0991	24.6433	23.8037	23.9883	23.2689	24.0622	3	tr|A0R4I8|A0R4I8_MYCS2	tr|A0R4I8|A0R4I8_MYCS2	tr|A0R4I8|A0R4I8_MYCS2 Amino acid permease-associated region OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5848 PE=4 SV=1
24.1538	23.744	22.7154	23.1771	22.73	24.5626	21.5522	23.8579	25.0049	24.623	25.2496	24.6872	22.9118	22.5494	22.5571	24.147	3	tr|A0R4J0|A0R4J0_MYCS2	tr|A0R4J0|A0R4J0_MYCS2	tr|A0R4J0|A0R4J0_MYCS2 Putative esterase superfamily protein OS=Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) OX=246196 GN=MSMEG_5851 PE=4 SV=1
